^ARTICOLO        ^|^DES.ART.^|^DES.ART.2^|^N.ORD.^|^ANNO^|^RG^|^CONTO^|^RAG.SOC.^|^UM^|^Q.TA^|^Q.TA RESIDUA^|^Q.TA PRONTA^|^D.CONS. ^|^IMP.NET.RES.^
^A566702         ^|^CAVALLOTTO ASTA SBLOCCO EMEGA-^|^M445B **  <1119>              ^|^S0000044^|2018|34|8004303|^CAME SPA                      ^|^PZ^|^          2.400,000^|^          2.400,000^|0|^01/08/2018^|^             355,20^
^A566702         ^|^CAVALLOTTO ASTA SBLOCCO EMEGA-^|^M445B **  <1119>              ^|^S0000045^|2018|30|8004303|^CAME SPA                      ^|^PZ^|^          2.000,000^|^          2.000,000^|0|^01/09/2018^|^             296,00^
^A569001         ^|^RUOTA DI RINVIO               ^|^<1260>                        ^|^S0000026^|2018|21|8004303|^CAME SPA                      ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^01/04/2018^|^             171,00^
^A569001         ^|^RUOTA DI RINVIO               ^|^<1260>                        ^|^S0000041^|2018|27|8004303|^CAME SPA                      ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^02/05/2018^|^             171,00^
^A569001         ^|^RUOTA DI RINVIO               ^|^<1260>                        ^|^S0000043^|2018|33|8004303|^CAME SPA                      ^|^PZ^|^          2.000,000^|^          2.000,000^|0|^01/07/2018^|^             342,00^
^A569001         ^|^RUOTA DI RINVIO               ^|^<1260>                        ^|^S0000045^|2018|28|8004303|^CAME SPA                      ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^01/09/2018^|^             171,00^
^A583601         ^|^CORONA INTERNA Y 14           ^|^<1681>                        ^|^A0000116^|2018|1|8004029|^ENTREMATIC ITALY SPA          ^|^PZ^|^          2.000,000^|^          2.000,000^|0|^21/05/2018^|^           3.136,00^
^A585001         ^|^COPERCHIETTO                  ^|^<1690>                        ^|^P0000237^|2018|1|8004303|^CAME SPA                      ^|^PZ^|500000|500000|0|^23/04/2018^|^             245,50^
^A585001         ^|^COPERCHIETTO                  ^|^<1690>                        ^|^S0000041^|2018|18|8004303|^CAME SPA                      ^|^PZ^|500000|500000|0|^02/05/2018^|^             245,50^
^A585001         ^|^COPERCHIETTO                  ^|^<1690>                        ^|^S0000043^|2018|21|8004303|^CAME SPA                      ^|^PZ^|500000|500000|0|^01/07/2018^|^             245,50^
^A585001         ^|^COPERCHIETTO                  ^|^<1690>                        ^|^S0000044^|2018|21|8004303|^CAME SPA                      ^|^PZ^|500000|500000|0|^01/08/2018^|^             245,50^
^A585101         ^|^COPERCHIO MOTORIDUTTORE M871  ^|^<1635>                        ^|^S0000026^|2018|13|8004303|^CAME SPA                      ^|^PZ^|150000|150000|0|^01/04/2018^|^             532,95^
^A585101         ^|^COPERCHIO MOTORIDUTTORE M871  ^|^<1635>                        ^|^S0000042^|2018|19|8004303|^CAME SPA                      ^|^PZ^|300000|300000|0|^01/06/2018^|^           1.065,90^
^A585101         ^|^COPERCHIO MOTORIDUTTORE M871  ^|^<1635>                        ^|^S0000043^|2018|20|8004303|^CAME SPA                      ^|^PZ^|450000|450000|0|^01/07/2018^|^           1.598,85^
^A585101         ^|^COPERCHIO MOTORIDUTTORE M871  ^|^<1635>                        ^|^S0000044^|2018|19|8004303|^CAME SPA                      ^|^PZ^|300000|300000|0|^01/08/2018^|^           1.065,90^
^A585101         ^|^COPERCHIO MOTORIDUTTORE M871  ^|^<1635>                        ^|^S0000045^|2018|19|8004303|^CAME SPA                      ^|^PZ^|150000|150000|0|^01/09/2018^|^             532,95^
^A585201         ^|^TEGOLO COPRIFORO              ^|^<1692>                        ^|^S0000042^|2018|20|8004303|^CAME SPA                      ^|^PZ^|^          1.500,000^|^          1.500,000^|0|^01/06/2018^|^             282,00^
^A585201         ^|^TEGOLO COPRIFORO              ^|^<1692>                        ^|^S0000044^|2018|20|8004303|^CAME SPA                      ^|^PZ^|^          1.500,000^|^          1.500,000^|0|^01/08/2018^|^             282,00^
^A585301         ^|^MANOPOLA DI BLOCCO            ^|^<1691>                        ^|^S0000041^|2018|19|8004303|^CAME SPA                      ^|^PZ^|^          2.000,000^|^          2.000,000^|0|^02/05/2018^|^             206,00^
^A585301         ^|^MANOPOLA DI BLOCCO            ^|^<1691>                        ^|^S0000043^|2018|22|8004303|^CAME SPA                      ^|^PZ^|^          4.000,000^|^          4.000,000^|0|^01/07/2018^|^             412,00^
^A585301         ^|^MANOPOLA DI BLOCCO            ^|^<1691>                        ^|^S0000045^|2018|20|8004303|^CAME SPA                      ^|^PZ^|^          2.000,000^|^          2.000,000^|0|^01/09/2018^|^             206,00^
^A587001         ^|^GRIGLIA PROTEZIONE CAMPANA    ^|^in Polylac pa 727 <627>       ^|^P0000201^|2018|2|8004484|^MACAP S.R.L.                  ^|^PZ^|^          3.000,000^|^          3.000,000^|0|^23/04/2018^|^             828,00^
^A600450         ^|^PIASTRA FISSAGGIO SCHEDA      ^|^NEUTRO <2334>                 ^|^P0000208^|2018|1|8004580|^HEMINA SPA                    ^|^PZ^|^          2.500,000^|^          2.500,000^|0|^06/06/2018^|^             457,50^
^A600460         ^|^CLIP                          ^|^<2334>                        ^|^P0000208^|2018|3|8004580|^HEMINA SPA                    ^|^PZ^|^          5.000,000^|^          5.000,000^|0|^06/06/2018^|^             385,00^
^A600530         ^|^PIASTRA FISSAGGIO SCHEDA      ^|^C/TAMPOGRAFIA <233401>        ^|^P0000208^|2018|2|8004580|^HEMINA SPA                    ^|^PZ^|^          1.500,000^|^          1.500,000^|0|^06/06/2018^|^             504,00^
^A601320         ^|^SISTEMA DI FIS. M4  C/ COLL.  ^|^<2288>                        ^|^P0000225^|2018|1|8004750|^SOLERA-THERMOFORM GROUP SPA   ^|^PZ^|^          2.000,000^|^          2.000,000^|0|^07/05/2018^|^             482,00^
^A601340         ^|^SISTEMA DI FIS. M6 C/ COLL.   ^|^<2288>                        ^|^P0000225^|2018|2|8004750|^SOLERA-THERMOFORM GROUP SPA   ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^07/05/2018^|^             241,00^
^A605951         ^|^FASCIA DI BASE SENZA SCRITTA  ^|^GRIGIO SCURO <2176>           ^|^P0000130^|2018|2|8002927|^SERAI srl                     ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^08/06/2018^|^           1.498,00^
^A606080         ^|^PANNELLO ANTERIORE NEUTRO     ^|^<217401>                      ^|^P0000130^|2018|1|8002927|^SERAI srl                     ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^08/06/2018^|^             479,00^
^A608102         ^|^TEGOLO PER PORTASCHEDA BK     ^|^119BL489A  <1974> tara gr 470 ^|^S0000038^|2018|1|8004303|^CAME SPA                      ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^01/04/2018^|^             207,00^
^A608102         ^|^TEGOLO PER PORTASCHEDA BK     ^|^119BL489A  <1974> tara gr 470 ^|^S0000041^|2018|7|8004303|^CAME SPA                      ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^02/05/2018^|^             207,00^
^A608102         ^|^TEGOLO PER PORTASCHEDA BK     ^|^119BL489A  <1974> tara gr 470 ^|^S0000038^|2018|2|8004303|^CAME SPA                      ^|^PZ^|500000|500000|0|^01/06/2018^|^             103,50^
^A608102         ^|^TEGOLO PER PORTASCHEDA BK     ^|^119BL489A  <1974> tara gr 470 ^|^S0000038^|2018|3|8004303|^CAME SPA                      ^|^PZ^|500000|500000|0|^01/07/2018^|^             103,50^
^A608102         ^|^TEGOLO PER PORTASCHEDA BK     ^|^119BL489A  <1974> tara gr 470 ^|^S0000043^|2018|8|8004303|^CAME SPA                      ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^01/07/2018^|^             207,00^
^A608102         ^|^TEGOLO PER PORTASCHEDA BK     ^|^119BL489A  <1974> tara gr 470 ^|^S0000038^|2018|4|8004303|^CAME SPA                      ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^01/08/2018^|^             207,00^
^A608102         ^|^TEGOLO PER PORTASCHEDA BK     ^|^119BL489A  <1974> tara gr 470 ^|^S0000045^|2018|7|8004303|^CAME SPA                      ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^01/09/2018^|^             207,00^
^A608202         ^|^SUPPORTO QUADRO ELETTRICO BK  ^|^119BV968 <1975> imballo pz.60 ^|^S0000041^|2018|16|8004303|^CAME SPA                      ^|^PZ^|^          1.800,000^|^          1.800,000^|0|^02/05/2018^|^           2.275,20^
^A608202         ^|^SUPPORTO QUADRO ELETTRICO BK  ^|^119BV968 <1975> imballo pz.60 ^|^S0000042^|2018|16|8004303|^CAME SPA                      ^|^PZ^|600000|600000|0|^01/06/2018^|^             758,40^
^A608202         ^|^SUPPORTO QUADRO ELETTRICO BK  ^|^119BV968 <1975> imballo pz.60 ^|^S0000043^|2018|18|8004303|^CAME SPA                      ^|^PZ^|^          1.200,000^|^          1.200,000^|0|^01/07/2018^|^           1.516,80^
^A608202         ^|^SUPPORTO QUADRO ELETTRICO BK  ^|^119BV968 <1975> imballo pz.60 ^|^S0000044^|2018|17|8004303|^CAME SPA                      ^|^PZ^|^          1.200,000^|^          1.200,000^|0|^01/08/2018^|^           1.516,80^
^A608202         ^|^SUPPORTO QUADRO ELETTRICO BK  ^|^119BV968 <1975> imballo pz.60 ^|^S0000045^|2018|17|8004303|^CAME SPA                      ^|^PZ^|^          1.200,000^|^          1.200,000^|0|^01/09/2018^|^           1.516,80^
^A609300         ^|^ANELLO GUIDA CINGHIA   <2145> ^|^                              ^|^S0000041^|2018|26|8004303|^CAME SPA                      ^|^PZ^|750000|750000|0|^02/05/2018^|^             210,00^
^A609311         ^|^TERMINALE DI TESTA INFER. NERO^|^_S/SCRITTA CAME rev. 3 <2146> ^|^S0000026^|2018|19|8004303|^CAME SPA                      ^|^PZ^|640000|640000|0|^01/04/2018^|^             390,40^
^A609311         ^|^TERMINALE DI TESTA INFER. NERO^|^_S/SCRITTA CAME rev. 3 <2146> ^|^S0000041^|2018|24|8004303|^CAME SPA                      ^|^PZ^|640000|640000|0|^02/05/2018^|^             390,40^
^A609311         ^|^TERMINALE DI TESTA INFER. NERO^|^_S/SCRITTA CAME rev. 3 <2146> ^|^S0000042^|2018|29|8004303|^CAME SPA                      ^|^PZ^|640000|640000|0|^01/06/2018^|^             390,40^
^A609311         ^|^TERMINALE DI TESTA INFER. NERO^|^_S/SCRITTA CAME rev. 3 <2146> ^|^S0000043^|2018|31|8004303|^CAME SPA                      ^|^PZ^|^          1.280,000^|^          1.280,000^|0|^01/07/2018^|^             780,80^
^A609311         ^|^TERMINALE DI TESTA INFER. NERO^|^_S/SCRITTA CAME rev. 3 <2146> ^|^S0000044^|2018|29|8004303|^CAME SPA                      ^|^PZ^|640000|640000|0|^01/08/2018^|^             390,40^
^A609311         ^|^TERMINALE DI TESTA INFER. NERO^|^_S/SCRITTA CAME rev. 3 <2146> ^|^S0000045^|2018|26|8004303|^CAME SPA                      ^|^PZ^|^          1.280,000^|^          1.280,000^|0|^01/09/2018^|^             780,80^
^A609320         ^|^TERMINALE DI TESTA SUPERIORE *^|^*  <2146>                     ^|^S0000026^|2018|18|8004303|^CAME SPA                      ^|^PZ^|640000|640000|0|^01/04/2018^|^             390,40^
^A609320         ^|^TERMINALE DI TESTA SUPERIORE *^|^*  <2146>                     ^|^P0000240^|2018|1|8004303|^CAME SPA                      ^|^PZ^|640000|640000|0|^23/04/2018^|^             390,40^
^A609320         ^|^TERMINALE DI TESTA SUPERIORE *^|^*  <2146>                     ^|^S0000041^|2018|23|8004303|^CAME SPA                      ^|^PZ^|640000|640000|0|^02/05/2018^|^             390,40^
^A609320         ^|^TERMINALE DI TESTA SUPERIORE *^|^*  <2146>                     ^|^S0000042^|2018|28|8004303|^CAME SPA                      ^|^PZ^|640000|640000|0|^01/06/2018^|^             390,40^
^A609320         ^|^TERMINALE DI TESTA SUPERIORE *^|^*  <2146>                     ^|^S0000043^|2018|30|8004303|^CAME SPA                      ^|^PZ^|^          1.920,000^|^          1.920,000^|0|^01/07/2018^|^           1.171,20^
^A609320         ^|^TERMINALE DI TESTA SUPERIORE *^|^*  <2146>                     ^|^S0000044^|2018|28|8004303|^CAME SPA                      ^|^PZ^|640000|640000|0|^01/08/2018^|^             390,40^
^A609320         ^|^TERMINALE DI TESTA SUPERIORE *^|^*  <2146>                     ^|^S0000045^|2018|25|8004303|^CAME SPA                      ^|^PZ^|^          1.280,000^|^          1.280,000^|0|^01/09/2018^|^             780,80^
^A609330         ^|^PATTINO INFERIORE BIANCO **   ^|^<2147>                        ^|^S0000026^|2018|20|8004303|^CAME SPA                      ^|^PZ^|^          1.250,000^|^          1.250,000^|0|^01/04/2018^|^             602,50^
^A609330         ^|^PATTINO INFERIORE BIANCO **   ^|^<2147>                        ^|^S0000041^|2018|25|8004303|^CAME SPA                      ^|^PZ^|^          2.500,000^|^          2.500,000^|0|^02/05/2018^|^           1.205,00^
^A609330         ^|^PATTINO INFERIORE BIANCO **   ^|^<2147>                        ^|^S0000043^|2018|32|8004303|^CAME SPA                      ^|^PZ^|^          1.250,000^|^          1.250,000^|0|^01/07/2018^|^             602,50^
^A609330         ^|^PATTINO INFERIORE BIANCO **   ^|^<2147>                        ^|^S0000044^|2018|30|8004303|^CAME SPA                      ^|^PZ^|^          1.250,000^|^          1.250,000^|0|^01/08/2018^|^             602,50^
^A609330         ^|^PATTINO INFERIORE BIANCO **   ^|^<2147>                        ^|^S0000045^|2018|27|8004303|^CAME SPA                      ^|^PZ^|^          1.250,000^|^          1.250,000^|0|^01/09/2018^|^             602,50^
^A609500         ^|^COPERCHIO MOTORIDUTTORE BK dis^|^.490 grigio <1993>imb.pz.14   ^|^P0000183^|2018|1|8004303|^CAME SPA                      ^|^PZ^|516000|19000|0|^30/04/2018^|^              67,34^
^A612770         ^|^COPERCHIO SCAT.GRIGIO L970 con^|^MARCH.+GUARNIZ.<2341>imb.pz.42^|^S0000042^|2018|40|8004303|^CAME SPA                      ^|^PZ^|84000|84000|0|^01/06/2018^|^             118,61^
^A612770         ^|^COPERCHIO SCAT.GRIGIO L970 con^|^MARCH.+GUARNIZ.<2341>imb.pz.42^|^S0000043^|2018|45|8004303|^CAME SPA                      ^|^PZ^|168000|168000|0|^01/07/2018^|^             237,22^
^A612770         ^|^COPERCHIO SCAT.GRIGIO L970 con^|^MARCH.+GUARNIZ.<2341>imb.pz.42^|^S0000044^|2018|42|8004303|^CAME SPA                      ^|^PZ^|378000|378000|0|^01/08/2018^|^             533,74^
^A612770         ^|^COPERCHIO SCAT.GRIGIO L970 con^|^MARCH.+GUARNIZ.<2341>imb.pz.42^|^S0000045^|2018|36|8004303|^CAME SPA                      ^|^PZ^|336000|336000|0|^01/09/2018^|^             474,43^
^A612780         ^|^COP.SCAT.Q.E.PICC.NERO L970 C/^|^M CAME+GUARN.<234101>imb.42 pz^|^S0000026^|2018|31|8004303|^CAME SPA                      ^|^PZ^|672000|672000|0|^01/04/2018^|^             948,86^
^A612780         ^|^COP.SCAT.Q.E.PICC.NERO L970 C/^|^M CAME+GUARN.<234101>imb.42 pz^|^S0000042^|2018|41|8004303|^CAME SPA                      ^|^PZ^|756000|756000|0|^01/06/2018^|^           1.067,47^
^A612780         ^|^COP.SCAT.Q.E.PICC.NERO L970 C/^|^M CAME+GUARN.<234101>imb.42 pz^|^S0000043^|2018|46|8004303|^CAME SPA                      ^|^PZ^|336000|336000|0|^01/07/2018^|^             474,43^
^A612780         ^|^COP.SCAT.Q.E.PICC.NERO L970 C/^|^M CAME+GUARN.<234101>imb.42 pz^|^S0000044^|2018|43|8004303|^CAME SPA                      ^|^PZ^|^          1.134,000^|^          1.134,000^|0|^01/08/2018^|^           1.601,21^
^A612780         ^|^COP.SCAT.Q.E.PICC.NERO L970 C/^|^M CAME+GUARN.<234101>imb.42 pz^|^S0000045^|2018|37|8004303|^CAME SPA                      ^|^PZ^|714000|714000|0|^01/09/2018^|^           1.008,17^
^A612790         ^|^FONDO SCATOLA NERO            ^|^<2153> imballo pz. 70         ^|^S0000026^|2018|30|8004303|^CAME SPA                      ^|^PZ^|560000|560000|0|^01/04/2018^|^             446,88^
^A612790         ^|^FONDO SCATOLA NERO            ^|^<2153> imballo pz. 70         ^|^P0000220^|2018|2|8004303|^CAME SPA                      ^|^PZ^|560000|6000|0|^09/04/2018^|^               4,79^
^A612790         ^|^FONDO SCATOLA NERO            ^|^<2153> imballo pz. 70         ^|^S0000042^|2018|39|8004303|^CAME SPA                      ^|^PZ^|840000|840000|0|^01/06/2018^|^             670,32^
^A612790         ^|^FONDO SCATOLA NERO            ^|^<2153> imballo pz. 70         ^|^S0000043^|2018|44|8004303|^CAME SPA                      ^|^PZ^|560000|560000|0|^01/07/2018^|^             446,88^
^A612790         ^|^FONDO SCATOLA NERO            ^|^<2153> imballo pz. 70         ^|^S0000044^|2018|41|8004303|^CAME SPA                      ^|^PZ^|560000|560000|0|^01/08/2018^|^             446,88^
^A612790         ^|^FONDO SCATOLA NERO            ^|^<2153> imballo pz. 70         ^|^S0000045^|2018|35|8004303|^CAME SPA                      ^|^PZ^|840000|840000|0|^01/09/2018^|^             670,32^
^A612800         ^|^FONDO SCATOLA GRIGIO          ^|^<2153> imballo pz.70          ^|^P0000221^|2018|1|8004303|^CAME SPA                      ^|^PZ^|560000|30000|0|^09/04/2018^|^              23,94^
^A612800         ^|^FONDO SCATOLA GRIGIO          ^|^<2153> imballo pz.70          ^|^S0000042^|2018|38|8004303|^CAME SPA                      ^|^PZ^|140000|140000|0|^01/06/2018^|^             111,72^
^A612800         ^|^FONDO SCATOLA GRIGIO          ^|^<2153> imballo pz.70          ^|^S0000043^|2018|43|8004303|^CAME SPA                      ^|^PZ^|140000|140000|0|^01/07/2018^|^             111,72^
^A612800         ^|^FONDO SCATOLA GRIGIO          ^|^<2153> imballo pz.70          ^|^S0000044^|2018|40|8004303|^CAME SPA                      ^|^PZ^|630000|630000|0|^01/08/2018^|^             502,74^
^A613070         ^|^GRIGLIA DI PROTEZIONE VENTILAT^|^ORE <2192>                    ^|^P0000822^|2017|2|8005102|^EPTA S.P.A.                   ^|^PZ^|^          3.000,000^|150000|0|^20/04/2018^|^              40,50^
^A613470         ^|^ASSIEME CASSETTO ASPIRAZIONE A^|^RIA MAX4 FUSIONE Ø120 BAA10012^|^P0000106^|2018|4|8004321|^ECOFLAM BRUCIATORI SPA        ^|^PZ^|^          2.500,000^|43000|0|^30/03/2018^|^             182,49^
^A622030         ^|^CAMPANA CAFFE'NUOVA FUME'(Dafn^|^elac MRP) <2055>              ^|^P0000201^|2018|1|8004484|^MACAP S.R.L.                  ^|^PZ^|^          3.000,000^|^          3.000,000^|0|^23/04/2018^|^           8.199,00^
^A622290         ^|^COPERCHIO TRASPARENTE         ^|^<2143>                        ^|^P0000149^|2018|1|8004336|^TAU SRL                       ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^09/04/2018^|^           1.181,00^
^A660341         ^|^TAPPINI FOTOCELLULA IN ABS GRI^|^GIO CHIARO cod. FRED MYO TAP  ^|^P0000058^|2018|10|8004806|^KING GATES SRL                ^|^PZ^|^          4.000,000^|^          1.500,000^|0|^09/03/2018^|^              87,00^
^A660420         ^|^SOTTOPIANTONE AL41E-46E <2441>^|^                              ^|^P0000210^|2018|1|8001705|^A.T.A.  SRL                   ^|^PZ^|500000|500000|0|^07/05/2018^|^           1.762,50^
^A660440         ^|^CAMPANA ALTA PRESS. AF AT GRIG^|^IA <2535>                     ^|^P0000230^|2018|1|8001705|^A.T.A.  SRL                   ^|^PZ^|^          1.000,000^|^          1.000,000^|0|^07/05/2018^|^             537,00^
^A662840         ^|^RACCORDO INIETTORE GETTO      ^|^3/4" G <2584>                 ^|^P0000192^|2018|2|8004690|^AT-OS S.R.L.                  ^|^PZ^|^          1.000,000^|^          1.000,000^|227000|^20/04/2018^|^             250,00^
^A662850         ^|^ASSIEME GETTO ROTANTE         ^|^                              ^|^P0000192^|2018|1|8004690|^AT-OS S.R.L.                  ^|^PZ^|^          1.000,000^|^          1.000,000^|220000|^20/04/2018^|^           1.040,00^
